gender,age,married,dependents,number_of_dependents,city,latitude,longitude,population,referred_a_friend,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,churn_label,ibm_spss_churn_prob,cltv,churn_category,churn_reason,new_customer
0,36,0,0,0,San Luis Obispo,35.233745,-120.626442,27047,0,0,1,,1,30.96,0,1,DSL,5,0,1,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,50.55,50.55,0.0,0,30.96,81.50999999999999,1,1,87,3420,Dissatisfaction,Product dissatisfaction,0
1,56,0,0,0,Buellton,34.631362,-120.238218,4644,0,0,14,,1,36.97,1,1,Fiber Optic,27,0,1,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,100.55,1415.55,0.0,0,517.5799999999999,1933.13,2,1,72,5224,Dissatisfaction,Service dissatisfaction,0
0,47,1,1,3,Casmalia,34.866032,-120.536546,210,0,0,1,,1,34.57,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Mailed Check,20.5,20.5,0.0,0,34.57,55.07,1,1,76,2398,Price,Long distance charges,0
1,51,0,0,0,Guadalupe,34.936,-120.594655,5726,0,0,4,,1,7.26,0,1,Fiber Optic,29,0,0,1,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,74.8,321.9,0.0,0,29.04,350.94,1,1,71,5882,Dissatisfaction,Network reliability,0
0,44,1,0,0,Lompoc,34.757477,-120.550507,6165,1,1,20,,0,0.0,0,1,DSL,10,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,24.45,482.8,0.0,0,0.0,482.8,3,1,94,3298,Other,Don't know,0
0,27,0,0,0,Templeton,35.536115,-120.739231,7918,0,0,14,,1,36.25,0,1,Fiber Optic,52,0,0,0,0,0,0,0,1,Month-to-Month,1,Credit Card,71.0,914.0,0.0,0,507.5,1421.5,1,1,95,3228,Other,Don't know,0
0,56,0,0,0,Edwards,34.966777,-117.961179,7685,0,0,3,,0,0.0,0,1,Cable,25,0,1,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,50.6,155.35,0.0,0,0.0,155.35,1,1,83,4800,Dissatisfaction,Poor expertise of online support,0
0,64,1,0,0,Temecula,33.507255,-117.029473,46171,1,1,40,Offer B,1,2.03,1,1,Fiber Optic,19,0,0,1,1,0,0,0,1,Month-to-Month,1,Bank Withdrawal,84.85,3303.05,0.0,0,81.19999999999999,3384.25,2,1,91,5764,Competitor,Competitor made better offer,0
0,21,1,1,2,Johannesburg,35.363339,-117.637641,207,1,1,2,,1,27.27,0,1,DSL,51,0,0,0,0,1,1,1,1,Month-to-Month,0,Credit Card,65.7,134.35,0.0,0,54.54,188.89,1,1,96,4265,Competitor,Competitor had better devices,0
0,53,0,0,0,Keene,35.214982,-118.59049,1436,0,0,1,,1,41.39,0,1,Fiber Optic,3,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,70.5,70.5,0.0,0,41.39,111.89,2,1,90,4123,Competitor,Competitor offered higher download speeds,0
0,34,0,0,0,Lake Hughes,34.659579,-118.584212,2771,0,0,10,,1,43.26,1,1,Fiber Optic,21,0,1,1,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,94.85,953.45,0.0,0,432.6,1386.05,3,1,90,3074,Competitor,Competitor offered more data,0
1,21,0,0,0,Lancaster,34.712708,-117.889656,57794,0,0,1,,1,29.33,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.75,19.75,0.0,0,29.33,49.08,3,1,91,4851,Competitor,Competitor made better offer,0
1,42,1,1,1,Palmdale,34.536232,-118.082935,67232,1,1,14,,1,45.6,0,1,Cable,19,1,1,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,65.45,937.6,0.0,0,638.4,1576.0,1,1,90,2881,Competitor,Competitor had better devices,0
1,49,1,0,0,Temecula,33.507255,-117.029473,46171,1,1,22,,1,19.8,0,1,Cable,17,1,0,1,1,1,0,0,1,One Year,1,Bank Withdrawal,67.5,1544.05,0.0,0,435.6,1979.65,1,1,76,3378,Other,Don't know,0
0,25,0,0,0,Temecula,33.507255,-117.029473,46171,0,0,1,,1,14.19,0,1,Fiber Optic,59,0,0,0,0,0,0,1,1,Month-to-Month,1,Bank Withdrawal,69.6,69.6,0.0,0,14.19,83.78999999999999,1,1,79,2412,Competitor,Competitor made better offer,0
1,61,1,0,0,Valyermo,34.39583,-117.734568,413,1,1,49,Offer B,1,39.55,1,1,Cable,10,1,0,1,1,1,1,1,1,One Year,0,Bank Withdrawal,84.35,4059.35,0.0,0,1937.95,5997.299999999999,2,1,73,6452,Competitor,Competitor offered higher download speeds,0
0,20,0,0,0,Ahwahnee,37.375816,-119.739935,1968,0,0,1,,1,29.41,0,1,Fiber Optic,59,0,0,0,0,1,0,1,0,Month-to-Month,0,Bank Withdrawal,78.05,78.05,0.0,10,29.41,117.46,1,1,91,3458,Competitor,Competitor offered more data,0
1,63,0,0,0,Big Creek,37.17277,-119.2997,273,0,0,7,,1,38.07,1,1,Fiber Optic,28,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,73.6,520.0,0.0,0,266.49,786.49,1,1,87,2679,Competitor,Competitor offered more data,0
0,55,0,0,0,Biola,36.798882,-120.019511,807,0,0,9,Offer E,1,16.48,1,1,Fiber Optic,12,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,74.75,706.6,0.0,0,148.32,854.9200000000001,2,1,82,5003,Competitor,Competitor made better offer,0
1,38,0,0,0,Dinuba,36.523619,-119.386868,24206,0,0,1,Offer E,1,45.49,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,20.2,20.2,0.0,0,45.49,65.69,1,1,81,5355,Competitor,Competitor made better offer,0
1,22,0,0,0,Kingsburg,36.478239,-119.52137,14088,0,0,2,Offer E,0,0.0,0,1,Cable,73,0,0,0,0,0,0,1,1,Month-to-Month,1,Bank Withdrawal,25.05,56.35,0.0,0,0.0,56.35,1,1,77,4810,Dissatisfaction,Product dissatisfaction,0
1,23,0,0,0,Sanger,36.819628,-119.440414,28991,0,0,57,Offer B,0,0.0,0,1,DSL,59,0,1,0,0,1,0,1,0,Month-to-Month,1,Bank Withdrawal,39.3,2111.45,0.0,80,0.0,2191.45,1,1,66,4917,Dissatisfaction,Lack of self-service on Website,0
0,64,0,0,0,Shaver Lake,37.223,-119.001021,642,0,0,1,Offer E,1,10.71,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,20.25,20.25,0.0,0,10.71,30.96,2,1,85,2783,Attitude,Attitude of support person,0
0,30,0,0,0,South Dos Palos,36.959731,-120.653519,343,0,0,13,,0,0.0,0,1,DSL,53,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,23.9,300.8,0.0,0,0.0,300.8,3,1,82,2967,Dissatisfaction,Limited range of services,0
0,48,0,0,0,Squaw Valley,36.719141,-119.202677,3146,0,0,1,Offer E,1,22.97,0,1,Fiber Optic,23,0,0,1,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,85.45,85.45,0.0,0,22.97,108.42,2,1,95,4931,Price,Lack of affordable download/upload speed,0
0,22,0,0,0,Fresno,36.739385,-119.753649,47999,0,0,63,Offer B,1,8.38,1,1,Fiber Optic,59,0,1,0,0,1,1,1,1,One Year,0,Bank Withdrawal,99.9,6137.0,0.0,0,527.94,6664.9400000000005,3,1,71,4776,Price,Long distance charges,0
1,64,0,0,0,Fresno,36.78724,-119.827813,35451,0,0,25,Offer C,1,8.31,1,1,Fiber Optic,22,0,0,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,84.8,2043.45,0.0,0,207.75,2251.2,1,1,70,4203,Price,Extra data charges,0
1,48,1,0,0,San Dimas,34.102119,-117.815532,33878,1,1,35,Offer C,1,48.47,1,1,Fiber Optic,12,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,75.2,2576.2,0.0,0,1696.45,4272.65,2,1,94,4639,Price,Price too high,0
1,44,1,0,0,Fresno,36.78979,-119.929894,60889,1,1,71,,0,0.0,0,1,Cable,25,0,1,0,0,1,1,1,0,Two Year,0,Bank Withdrawal,49.35,3515.25,0.0,100,0.0,3615.25,1,1,95,4879,Dissatisfaction,Product dissatisfaction,0
1,49,0,0,0,Salinas,36.64152,-121.622188,35739,0,0,6,,1,6.32,1,1,Fiber Optic,11,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,74.9,469.8,0.0,0,37.92,507.72,1,1,87,4160,Dissatisfaction,Service dissatisfaction,0
0,43,0,0,0,Marina,36.689582,-121.758398,21759,0,0,15,,1,16.82,0,1,Fiber Optic,26,0,1,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,101.25,1457.25,0.0,0,252.3,1709.55,3,1,85,3968,Dissatisfaction,Lack of self-service on Website,0
1,59,0,0,0,Pacific Grove,36.618337,-121.926417,15449,0,0,9,Offer E,1,49.74,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,18.95,185.6,0.0,0,447.66,633.26,3,1,78,5403,Attitude,Attitude of support person,0
0,31,0,0,0,Seaside,36.625114,-121.823565,38244,0,0,37,,0,0.0,0,1,DSL,10,0,0,0,1,0,0,0,1,Month-to-Month,0,Credit Card,28.6,973.55,0.0,0,0.0,973.55,2,1,82,4429,Other,Don't know,0
0,60,1,0,0,Millbrae,37.601248,-122.403099,20350,1,5,11,,1,26.88,1,1,Fiber Optic,19,1,0,0,1,1,0,0,1,Month-to-Month,1,Credit Card,96.2,1222.05,0.0,0,295.68,1517.73,1,1,92,3101,Competitor,Competitor had better devices,0
1,21,1,0,0,Redwood City,37.410567,-122.297152,25569,1,1,55,Offer B,1,10.61,1,1,Fiber Optic,76,0,0,1,1,1,1,1,1,One Year,1,Bank Withdrawal,104.15,5743.05,0.0,0,583.55,6326.6,1,1,86,4369,Competitor,Competitor had better devices,0
0,41,0,0,0,San Francisco,37.789168,-122.395009,2066,0,0,1,Offer E,1,31.68,0,1,Fiber Optic,22,0,0,0,0,1,1,1,1,Month-to-Month,0,Bank Withdrawal,90.6,90.6,0.0,0,31.68,122.28,1,1,92,2540,Competitor,Competitor offered higher download speeds,0
0,51,0,0,0,San Francisco,37.768881,-122.395521,17372,0,0,6,Offer E,1,21.91,0,1,DSL,12,0,0,0,1,0,0,0,1,Month-to-Month,1,Bank Withdrawal,50.8,288.05,0.0,0,131.46,419.51,2,1,88,4713,Competitor,Competitor offered higher download speeds,0
1,42,0,0,0,San Francisco,37.791998,-122.408653,13723,0,0,4,Offer E,1,12.24,1,1,Fiber Optic,11,0,1,0,0,0,1,1,0,Month-to-Month,1,Bank Withdrawal,90.05,368.1,0.0,30,48.96,447.06,3,1,91,3212,Competitor,Competitor offered more data,0
0,61,1,0,0,San Francisco,37.800254,-122.436975,22920,1,1,3,Offer E,1,44.34,1,1,Fiber Optic,29,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,75.85,256.6,0.0,0,133.02,389.62,2,1,79,4062,Competitor,Competitor offered more data,0
1,39,1,0,0,San Francisco,37.736535,-122.45732,20643,1,1,1,Offer E,1,30.62,0,1,Fiber Optic,11,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,68.5,68.5,0.0,0,30.62,99.12,3,1,89,5753,Competitor,Competitor offered more data,0
1,30,0,0,0,San Francisco,37.820894,-122.369725,1458,0,0,11,,1,38.88,0,1,Fiber Optic,30,1,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,73.5,791.75,0.0,0,427.68,1219.43,1,1,75,4509,Competitor,Competitor made better offer,0
0,29,0,0,0,San Francisco,37.722302,-122.491129,26297,0,0,1,Offer E,1,13.04,0,1,Fiber Optic,46,0,0,0,0,0,0,0,1,Month-to-Month,1,Credit Card,69.95,69.95,0.0,0,13.04,82.99000000000001,3,1,65,5341,Competitor,Competitor made better offer,0
1,52,0,0,0,Palo Alto,37.386978,-122.177746,1723,0,0,5,,1,14.26,0,1,DSL,26,0,0,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,70.05,346.4,0.0,0,71.3,417.7,1,1,84,4944,Price,Price too high,0
1,59,0,0,0,San Mateo,37.590421,-122.306467,32488,0,0,8,,1,23.89,1,1,Fiber Optic,14,0,1,1,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,94.0,773.65,0.0,0,191.12,964.77,1,1,71,2632,Dissatisfaction,Product dissatisfaction,0
0,21,1,1,3,San Mateo,37.556634,-122.317723,23393,1,1,22,Offer D,1,42.98,0,1,DSL,30,1,1,1,0,0,0,0,0,Month-to-Month,0,Credit Card,61.15,1422.05,0.0,80,945.56,2447.61,1,1,87,4626,Dissatisfaction,Service dissatisfaction,0
1,37,1,0,0,Byron,37.83323,-121.601461,10153,0,0,29,,1,28.37,1,1,Fiber Optic,12,1,1,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,84.45,2467.1,0.0,0,822.73,3289.83,1,1,91,2651,Dissatisfaction,Lack of self-service on Website,0
1,20,1,0,0,Calistoga,38.629618,-122.593216,7384,1,1,13,Offer D,1,41.22,1,1,Cable,82,0,0,1,0,1,1,1,1,One Year,1,Credit Card,75.3,989.45,0.0,0,535.86,1525.31,3,1,89,4800,Dissatisfaction,Network reliability,0
0,38,0,0,0,Concord,38.013825,-122.039144,36186,0,0,3,Offer E,1,13.28,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,19.6,59.75,0.0,0,39.84,99.59,3,1,81,5000,Attitude,Attitude of support person,0
1,63,0,0,0,Travis Afb,38.265899,-121.939461,9978,0,0,62,Offer B,1,8.08,1,1,Fiber Optic,21,1,1,0,1,0,1,1,0,One Year,0,Bank Withdrawal,102.0,6529.25,0.0,110,500.96,7140.21,1,1,87,5090,Price,Price too high,0
1,62,1,0,0,Fremont,37.516791,-121.899117,46917,1,1,17,Offer D,1,12.06,1,1,Fiber Optic,9,1,1,1,0,0,0,0,1,Month-to-Month,0,Credit Card,90.2,1454.15,0.0,0,205.02,1659.17,1,1,91,2026,Dissatisfaction,Product dissatisfaction,0
1,19,1,0,0,Hayward,37.639215,-122.037554,72993,1,1,56,Offer B,1,13.2,1,0,,0,0,0,0,0,0,0,0,0,Two Year,1,Credit Card,25.15,1327.15,0.0,0,739.1999999999999,2066.35,3,1,79,6484,Dissatisfaction,Service dissatisfaction,0
0,58,0,0,0,Hayward,37.62984,-122.120843,27311,0,0,31,,1,16.63,1,1,Fiber Optic,12,0,0,0,1,0,0,0,1,Month-to-Month,1,Credit Card,79.85,2404.15,0.0,0,515.53,2919.6800000000003,1,1,67,2554,Dissatisfaction,Lack of self-service on Website,0
0,26,0,0,0,Lafayette,37.907777,-122.127161,23996,0,0,2,Offer E,1,21.28,0,1,Cable,26,0,1,0,0,0,0,0,1,Month-to-Month,1,Credit Card,49.6,114.7,0.0,0,42.56,157.26,1,1,78,3599,Dissatisfaction,Network reliability,0
1,53,0,0,0,Pittsburg,38.006047,-121.916834,78816,0,0,3,,1,43.72,1,1,Fiber Optic,21,0,0,1,0,0,1,1,1,Month-to-Month,0,Bank Withdrawal,91.85,257.05,0.0,0,131.16,388.21,1,1,91,2704,Attitude,Attitude of service provider,0
0,42,1,1,2,Pope Valley,38.672708,-122.403219,494,1,1,1,,0,0.0,0,1,DSL,12,0,0,0,1,1,0,0,0,Month-to-Month,0,Bank Withdrawal,40.1,40.1,0.0,10,0.0,50.1,1,1,93,5434,Attitude,Attitude of support person,0
0,57,0,0,0,Rio Vista,38.148862,-121.737696,5246,0,0,14,Offer D,1,10.3,0,1,Fiber Optic,29,0,0,0,0,1,1,1,1,Month-to-Month,1,Credit Card,89.8,1129.1,0.0,0,144.20000000000002,1273.3,1,1,81,4107,Attitude,Attitude of support person,0
0,28,1,1,2,Deer Park,38.554383,-122.474773,223,1,1,35,,1,25.27,1,1,DSL,82,1,0,1,1,1,0,0,1,Month-to-Month,0,Bank Withdrawal,72.25,2568.55,0.0,0,884.4499999999999,3453.0,1,1,83,5898,Other,Don't know,0
0,36,0,0,0,Walnut Creek,37.900662,-122.052782,40917,0,0,7,,0,0.0,0,1,DSL,19,0,1,0,0,0,1,1,1,Month-to-Month,1,Credit Card,40.1,293.3,0.0,0,0.0,293.3,2,1,68,4414,Attitude,Attitude of service provider,0
0,58,0,0,0,Oakland,37.803883,-122.208417,28900,0,0,1,,1,32.13,0,1,Fiber Optic,15,0,0,0,0,1,0,0,0,Month-to-Month,0,Bank Withdrawal,79.55,79.55,0.0,10,32.13,121.68,2,1,81,5082,Competitor,Competitor made better offer,0
0,44,0,0,0,Oakland,37.828416,-122.216005,36517,0,0,32,,1,40.26,1,1,Fiber Optic,14,0,0,0,0,1,0,0,1,One Year,0,Bank Withdrawal,84.05,2781.85,0.0,0,1288.32,4070.17,2,1,68,3553,Other,Moved,0
1,44,0,0,0,Oakland,37.787186,-122.14633,24518,0,0,1,,1,16.06,0,1,Fiber Optic,3,0,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,89.1,89.1,0.0,0,16.06,105.16,2,1,79,2905,Other,Moved,0
0,57,1,0,0,Berkeley,37.863843,-122.275684,19763,1,1,17,Offer D,1,25.79,1,1,Cable,12,1,0,1,0,1,0,0,1,Month-to-Month,0,Bank Withdrawal,94.4,1607.2,0.0,0,438.43,2045.63,1,1,66,4103,Other,Moved,0
1,59,0,0,0,Berkeley,37.871416,-122.246597,21205,0,0,19,Offer D,1,20.26,0,1,Fiber Optic,25,0,1,1,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,78.25,1490.95,0.0,0,384.94000000000005,1875.89,1,1,72,3666,Competitor,Competitor had better devices,0
0,35,0,0,0,Bolinas,37.943087,-122.72379,1573,0,0,1,,1,34.79,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,19.1,19.1,0.0,0,34.79,53.89,2,1,84,5890,Competitor,Competitor made better offer,0
0,26,0,0,0,Cotati,38.326215,-122.718742,7936,0,0,1,,1,35.25,0,1,Fiber Optic,30,0,0,1,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,74.9,74.9,0.0,0,35.25,110.15,1,1,73,5919,Competitor,Competitor had better devices,0
1,36,0,0,0,San Anselmo,37.99272,-122.575026,16849,0,0,3,,0,0.0,0,1,DSL,18,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,24.75,66.95,0.0,0,0.0,66.95,2,1,69,3503,Competitor,Competitor offered higher download speeds,0
0,25,1,0,0,Capitola,36.977025,-121.952864,9673,1,1,2,,1,28.86,0,1,Fiber Optic,26,0,1,1,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,79.7,165.0,0.0,0,57.72,222.72,1,1,65,3039,Competitor,Competitor had better devices,0
1,28,1,0,0,Cupertino,37.306612,-122.080621,54431,1,1,55,Offer B,1,8.8,0,1,DSL,48,1,1,0,1,0,0,0,0,Two Year,0,Bank Withdrawal,57.55,3046.4,0.0,60,484.00000000000006,3590.4,1,1,69,5463,Competitor,Competitor offered more data,0
0,50,1,0,0,Los Gatos,37.233034,-121.947427,24443,1,3,21,Offer D,1,42.22,1,1,Fiber Optic,29,0,0,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,86.5,1808.7,0.0,0,886.62,2695.32,3,1,72,2036,Competitor,Competitor offered more data,0
0,42,1,0,0,Milpitas,37.441931,-121.878502,62848,1,1,69,,1,37.2,1,1,Fiber Optic,27,0,1,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,103.95,7446.9,0.0,0,2566.8,10013.7,2,1,86,4283,Competitor,Competitor made better offer,0
1,27,0,0,0,Santa Clara,37.351214,-121.952417,36349,0,0,39,,0,0.0,0,1,Cable,48,1,1,0,1,1,0,0,1,Month-to-Month,1,Credit Card,48.95,1880.85,0.0,0,0.0,1880.85,1,1,80,3080,Price,Price too high,0
1,47,1,0,0,Santa Cruz,36.993451,-122.098858,43192,1,1,6,,1,26.91,0,1,Fiber Optic,6,0,1,0,0,0,1,1,1,Month-to-Month,1,Credit Card,83.55,477.55,0.0,0,161.46,639.01,1,1,91,4242,Dissatisfaction,Product dissatisfaction,0
1,42,0,0,0,San Jose,37.350284,-121.852855,51706,0,0,1,,1,42.87,0,1,Fiber Optic,8,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,70.45,70.45,0.0,10,42.87,123.32,1,1,90,3525,Competitor,Competitor had better devices,0
1,31,1,0,0,San Jose,37.311088,-121.961786,29914,1,1,58,Offer B,1,17.22,0,1,Cable,21,1,1,1,0,0,0,0,1,One Year,0,Credit Card,60.3,3563.8,0.0,0,998.76,4562.56,2,1,88,4026,Dissatisfaction,Network reliability,0
1,56,0,1,3,San Jose,37.238758,-121.828375,59632,0,0,1,,0,0.0,0,1,DSL,57,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,24.75,24.75,0.0,0,0.0,24.75,1,1,96,3001,Competitor,Competitor had better devices,0
1,34,1,0,0,San Jose,37.375156,-121.795867,60620,1,1,19,Offer D,1,28.04,1,1,Fiber Optic,22,0,0,1,1,1,1,1,1,Month-to-Month,0,Bank Withdrawal,103.3,2012.7,0.0,0,532.76,2545.46,3,1,67,2349,Price,Lack of affordable download/upload speed,0
1,39,0,0,0,Stockton,37.959706,-121.287669,7071,0,0,3,,1,31.88,0,1,Fiber Optic,7,0,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,78.5,242.05,0.0,0,95.64,337.69,2,1,71,3567,Price,Long distance charges,0
0,24,0,0,0,Stockton,37.974498,-121.319568,30476,0,0,3,Offer E,1,25.75,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.85,63.75,0.0,0,77.25,141.0,1,1,95,3398,Price,Long distance charges,0
1,29,0,0,0,Stockton,38.049457,-121.21653,6951,0,0,15,Offer D,1,14.79,1,1,DSL,59,0,1,0,1,0,0,0,1,Month-to-Month,1,Credit Card,58.6,939.7,0.0,0,221.85,1161.55,2,1,90,2003,Dissatisfaction,Service dissatisfaction,0
1,35,1,0,0,Acampo,38.200231,-121.235034,6317,1,1,10,Offer D,1,1.09,1,1,Fiber Optic,18,0,0,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,98.5,1037.75,0.0,0,10.9,1048.65,2,1,91,4501,Dissatisfaction,Lack of self-service on Website,0
0,39,0,0,0,Arnold,38.32153,-120.236358,5159,0,0,1,Offer E,1,23.7,0,1,Cable,17,0,0,1,0,0,0,0,1,Month-to-Month,1,Mailed Check,50.45,50.45,0.0,0,23.7,74.15,3,1,69,2806,Dissatisfaction,Network reliability,0
1,25,1,0,0,Campo Seco,38.233879,-120.861666,75,1,1,38,,1,49.7,1,1,Fiber Optic,30,0,1,1,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,94.65,3624.3,0.0,0,1888.6,5512.900000000001,2,1,71,3498,Other,Don't know,0
0,45,0,0,0,Clements,38.227285,-121.02789,722,0,0,1,Offer E,1,20.23,1,1,Fiber Optic,17,0,1,0,0,1,1,1,1,Month-to-Month,1,Credit Card,100.25,100.25,0.0,0,20.23,120.48,1,1,91,5797,Other,Don't know,0
0,44,0,0,0,French Camp,37.873283,-121.292034,5094,0,0,16,Offer D,1,17.8,1,1,Fiber Optic,5,0,0,1,0,0,1,1,0,Month-to-Month,1,Bank Withdrawal,88.45,1422.1,0.0,140,284.8,1846.9,2,1,88,5186,Other,Don't know,0
1,51,0,0,0,Glencoe,38.358464,-120.579304,21,0,0,1,Offer E,1,12.13,0,1,Fiber Optic,19,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,69.85,69.85,0.0,0,12.13,81.97999999999999,1,1,90,4548,Competitor,Competitor had better devices,0
1,44,0,0,0,Hathaway Pines,38.184914,-120.364085,335,0,0,12,Offer D,1,18.38,0,1,Fiber Optic,3,1,0,1,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,81.7,858.6,0.0,0,220.56,1079.16,1,1,76,2850,Dissatisfaction,Poor expertise of phone support,0
1,27,0,0,0,Lockeford,38.166791,-121.14207,3205,0,0,4,Offer E,1,43.06,0,1,Fiber Optic,46,0,0,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,79.9,324.3,0.0,0,172.24,496.54,1,1,77,4669,Competitor,Competitor had better devices,0
0,22,0,0,0,Lodi,38.128087,-121.4078,22073,0,0,15,Offer D,1,45.84,1,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,25.4,399.6,0.0,0,687.6,1087.2,1,1,86,2853,Attitude,Attitude of support person,0
0,21,0,0,0,Wallace,38.192608,-120.957842,304,0,0,1,Offer E,1,15.73,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Mailed Check,20.9,20.9,0.0,0,15.73,36.63,3,1,82,5421,Competitor,Competitor made better offer,0
0,47,1,0,0,Atwater,37.321233,-120.656354,27808,1,1,1,Offer E,1,33.46,0,1,Fiber Optic,12,0,0,0,0,0,0,0,0,Month-to-Month,1,Mailed Check,69.4,69.4,0.0,10,33.46,112.86,1,1,65,2404,Competitor,Competitor had better devices,0
0,62,0,0,0,Big Oak Flat,37.818589,-120.256995,167,0,0,7,Offer E,1,46.79,1,1,Fiber Optic,25,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,74.9,541.15,0.0,0,327.53,868.68,1,1,68,5159,Competitor,Competitor had better devices,0
0,58,0,0,0,Gustine,37.147198,-121.120161,7872,0,0,1,Offer E,1,46.17,0,1,Fiber Optic,30,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,70.1,70.1,0.0,0,46.17,116.27,3,1,91,2007,Competitor,Competitor offered higher download speeds,0
0,34,0,0,0,Hughson,37.5923,-120.853288,6822,0,0,12,Offer D,1,35.8,1,1,Fiber Optic,25,1,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,78.3,909.25,0.0,0,429.6,1338.85,1,1,91,3545,Competitor,Competitor offered higher download speeds,0
1,40,0,0,0,La Grange,37.666587,-120.411517,1749,0,0,55,Offer B,1,47.38,1,1,Fiber Optic,29,0,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,96.8,5283.95,0.0,0,2605.9,7889.85,1,1,82,4089,Competitor,Competitor offered more data,0
0,57,0,0,0,Lathrop,37.80821,-121.308401,10834,0,0,17,Offer D,1,21.82,1,1,Fiber Optic,23,1,1,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,94.4,1617.5,0.0,0,370.94,1988.44,1,1,66,2825,Competitor,Competitor offered more data,0
0,27,0,0,0,Mariposa,37.526791,-119.99437,10226,0,0,1,,1,1.63,0,1,Fiber Optic,59,0,1,0,0,1,0,0,0,Month-to-Month,0,Bank Withdrawal,84.3,84.3,0.0,10,1.63,95.93,1,1,78,2172,Competitor,Competitor offered more data,0
1,52,1,1,3,Modesto,37.612612,-121.108568,30668,1,1,1,,1,8.03,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,19.95,19.95,0.0,0,8.03,27.98,1,1,76,4860,Price,Long distance charges,0
1,33,1,0,0,Pinecrest,38.224869,-119.755729,235,1,1,23,Offer D,1,19.2,1,1,Fiber Optic,7,1,1,1,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,99.25,2186.4,0.0,0,441.6,2628.0,1,1,76,5338,Dissatisfaction,Service dissatisfaction,0
