gender,age,married,number_of_dependents,latitude,longitude,number_of_referrals,phone_service,multiple_lines,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,unlimited_data,paperless_billing,total_refunds,total_extra_data_charges,total_long_distance_charges,satisfaction_score,churn,cltv,corr_total_charges,contract_one_year,contract_two_year,payment_method_credit_card,payment_method_mailed_check,offer_offer_b,offer_offer_c,offer_offer_d,offer_offer_e,offer_nan,internet_type_dsl,internet_type_fiber_optic,internet_type_nan,streaming_music_or_movies
0,38,0,0,34.712708,-117.889656,0,1,0,2,0,0,0,0,1,1,0,0.0,0.0,0.20767880074429335,1,1,3161,635.9499999999999,0,0,0,0,0,0,0,0,1,0,1,0,1
1,31,1,0,34.741406,-118.38111,1,1,0,11,0,0,0,0,0,1,1,0.0,0.0,0.3836724922192961,1,1,3038,69.61666666666666,0,0,0,0,0,0,0,0,1,0,1,0,0
1,49,0,0,34.557711,-118.029441,0,1,1,15,0,0,0,0,1,1,1,0.0,0.0,0.5080469317827847,1,1,5264,361.1625,0,0,0,0,0,0,0,0,1,0,1,0,1
0,45,0,0,34.445239,-117.894868,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,2.4879396984924624,2,1,4248,19.9,0,0,0,1,0,0,0,0,1,0,0,1,0
0,37,1,0,35.405722,-117.773354,1,1,0,27,1,0,1,0,0,1,1,0.0,0.0,0.45766817130903886,1,1,4356,90.83,0,0,0,1,0,0,0,0,1,0,0,0,1
1,24,1,0,33.507255,-117.029473,1,1,0,41,0,0,1,0,1,0,1,0.0,0.01975796492961225,0.45423561373178567,2,1,4161,1012.25,1,0,0,0,0,1,0,0,0,0,1,0,1
1,42,0,0,33.507255,-117.029473,0,1,1,14,0,1,0,0,0,1,1,0.0,0.0,0.44603303547251555,3,1,3051,36.93,0,0,0,0,0,0,0,0,1,0,1,0,0
1,63,0,0,34.598221,-117.79593,0,1,0,9,0,0,0,0,0,1,0,0.0,0.0,0.569608938547486,1,1,3478,29.833333333333332,0,0,0,0,0,0,0,0,1,1,0,0,0
0,41,0,0,37.458367,-119.345011,0,1,0,23,0,0,0,1,0,1,1,0.0,0.0,0.6521072796934866,1,1,4138,13.05,0,0,0,0,0,0,0,0,1,1,0,0,0
1,58,0,0,36.397745,-120.119911,0,1,1,9,0,0,1,0,1,1,1,0.0,0.0,0.2291572795246025,2,1,5016,1225.08,1,0,0,0,1,0,0,0,0,0,1,0,1
0,33,0,0,37.027663,-119.69056,0,1,1,30,0,0,0,1,1,0,1,0.0,0.10394519253484526,0.13730214977557287,1,1,5184,264.5625,0,0,0,0,0,0,0,0,1,0,1,0,1
1,61,0,0,36.727418,-120.123526,0,1,0,27,0,1,0,0,1,1,1,0.0,0.0,0.14673613239350294,3,1,4694,122.3625,0,0,0,0,0,0,0,0,1,0,1,0,0
1,54,1,0,36.902954,-120.194274,1,1,1,4,0,1,0,0,1,1,1,0.0,0.0,0.2193965622036906,1,1,2576,822.6200000000001,0,0,0,0,1,0,0,0,0,0,0,0,1
1,27,0,0,37.004068,-119.930027,0,1,0,48,0,0,0,0,0,1,1,0.0,0.0,0.7107117181883538,2,1,3042,23.183333333333334,0,0,0,0,0,0,0,1,0,0,1,0,1
1,20,0,0,33.141265,-116.967221,0,1,1,47,0,1,1,0,1,1,1,0.0,0.0,0.4289049712096915,1,1,6105,1002.9416666666666,1,0,0,0,1,0,0,0,0,0,1,0,1
1,25,0,0,36.696759,-119.024051,0,1,1,42,1,0,0,1,1,1,1,0.0,0.0,0.11769411667344813,1,1,4544,1208.3583333333333,0,1,1,0,0,0,0,0,0,0,1,0,1
0,62,0,0,36.600185,-119.175655,0,1,0,27,0,0,1,0,0,1,1,0.0,0.0,0.2691662003357583,3,1,2969,44.675,0,0,0,1,0,0,0,1,0,0,1,0,1
1,24,1,0,36.841655,-119.797113,1,1,1,59,0,1,1,1,1,0,1,0.0,0.05178887402356394,0.32862630011652494,3,1,4123,386.18333333333334,0,0,0,0,0,0,0,0,1,0,1,0,1
0,41,1,0,36.600193,-120.153393,1,1,0,25,0,1,1,0,1,1,1,0.0,0.0,0.35495892326516343,3,1,3696,286.05,0,0,1,0,0,0,0,0,1,0,1,0,0
1,21,1,0,36.959731,-120.653519,1,1,0,52,0,1,1,0,1,1,0,0.0,0.0,0.3658268236329629,3,1,4111,1090.6799999999998,1,0,0,0,1,0,0,0,0,0,1,0,1
0,58,1,0,36.993666,-119.348267,1,1,1,14,1,1,0,1,1,1,0,0.0,0.0,0.2622667403354305,2,1,4274,801.5285714285714,1,0,0,0,1,0,0,0,0,0,1,0,1
1,45,0,0,36.768774,-119.762633,0,1,0,12,0,0,0,0,0,1,0,0.0,0.0,0.7306306306306306,1,1,3522,14.799999999999999,0,0,0,1,0,0,0,1,0,1,0,0,0
0,59,1,0,36.833002,-119.82947,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.9677700348432057,3,1,2653,229.6,1,0,0,0,0,0,0,0,1,0,0,1,0
1,21,0,0,36.732694,-119.783786,0,1,0,53,0,0,0,0,1,1,1,0.0,0.0,0.3654060066740823,1,1,5951,29.96666666666667,0,0,0,0,0,0,0,1,0,0,1,0,1
0,41,0,0,33.141265,-116.967221,0,1,1,15,0,0,1,0,1,1,1,0.0,0.0,0.314947027043883,3,1,5600,1282.73,1,0,0,0,1,0,0,0,0,0,1,0,1
1,58,0,0,36.460611,-121.852507,0,1,0,27,0,1,0,0,0,1,0,0.0,0.0,0.02519685039370079,1,1,3718,12.7,0,0,0,0,0,0,0,1,0,1,0,0,0
0,55,0,0,36.220761,-120.980777,0,1,0,29,0,1,0,0,1,1,1,0.0,0.0,0.46473649967469105,1,1,5861,76.85,0,0,0,0,0,0,0,1,0,0,0,0,1
1,52,0,0,35.989792,-121.055933,0,1,1,16,0,0,0,0,1,0,1,0.0,0.019006438431018506,0.48378988382314503,2,1,3665,701.5166666666668,0,0,1,0,0,0,0,0,1,0,1,0,1
1,46,1,0,36.689582,-121.758398,1,1,0,2,0,0,1,1,0,1,1,0.0,0.0,0.17922606924643586,3,1,3080,63.83,0,0,0,1,0,0,0,1,0,0,1,0,0
1,24,1,0,36.587497,-121.944815,0,1,1,52,0,0,0,0,0,1,0,0.0,0.0,0.08018054340023405,3,1,6304,1271.1625,1,0,0,0,1,0,0,0,0,0,1,0,1
0,58,0,0,37.509366,-122.306132,0,0,0,5,0,1,0,0,1,1,1,0.0,0.0,0.0,2,1,4941,1009.1333333333333,0,0,0,0,1,0,0,0,0,0,0,0,1
0,54,0,0,37.691561,-122.445202,0,1,0,7,1,0,1,1,1,1,0,0.0,0.0,0.212193966198073,1,1,2122,263.7916666666667,0,0,0,0,0,0,0,0,1,0,1,0,1
1,53,0,0,37.266388,-122.26308,0,1,0,6,1,1,1,1,1,1,1,0.0,0.0,0.17281702290808015,1,1,5803,149.04285714285714,0,0,0,0,0,0,0,0,1,0,1,0,1
0,40,0,0,37.352911,-122.093002,0,1,0,24,0,0,1,0,0,1,0,0.0,0.0,0.3126921917395236,1,1,3962,124.3875,0,0,0,0,0,0,0,0,1,0,1,0,1
0,48,1,0,37.380662,-122.086022,3,1,1,16,1,1,1,0,1,0,1,0.0,0.0,0.09102303168767648,2,1,5413,1035.8916666666667,0,0,0,0,1,0,0,0,0,0,1,0,0
1,55,1,0,37.419725,-122.062947,6,1,1,14,0,1,1,0,1,1,1,0.0,0.0,0.42059427250443415,2,1,5812,836.3166666666666,0,0,0,0,1,0,0,0,0,0,1,0,1
0,39,0,0,37.22565,-122.297533,0,0,0,12,0,0,0,0,0,1,0,0.0,0.0,0.0,2,1,5768,12.3,0,0,0,0,0,0,0,0,1,1,0,0,0
0,64,0,0,37.624436,-122.430661,0,1,0,23,1,0,0,1,1,1,1,0.0,0.0,0.37382577278201523,1,1,5559,224.19,0,0,0,0,0,0,0,0,1,0,0,0,1
0,27,0,0,37.654436,-122.426468,0,1,1,82,0,0,1,0,1,1,0,0.0,0.0,0.37773687060097455,2,1,2954,184.7,0,0,1,0,0,0,0,0,1,0,1,0,1
1,36,0,0,37.378541,-122.020456,0,1,0,13,1,0,0,0,1,1,0,0.0,0.0,0.04716267339218159,1,1,4940,406.4125,0,0,0,0,0,0,0,0,1,0,1,0,1
0,37,0,0,37.746699,-122.442833,0,1,0,4,0,1,1,0,0,1,1,0.0,0.0,0.0524204557387378,1,1,4806,190.45999999999998,0,0,0,0,0,0,0,0,1,0,1,0,0
0,51,0,0,37.556634,-122.317723,0,1,1,27,1,0,0,0,0,1,1,0.0,0.0,0.2725891829689298,1,1,3263,86.9,0,0,0,0,0,0,0,0,1,0,1,0,0
0,32,0,0,37.980057,-121.801599,0,1,1,24,0,0,0,0,0,1,0,0.0,0.0,0.33113994439295646,3,1,2054,53.95,0,0,0,0,0,0,0,0,1,0,1,0,0
1,21,1,0,38.013825,-122.039144,1,1,0,73,0,0,0,0,0,1,0,0.0,0.0,0.7176733780760626,3,1,3700,14.9,0,0,1,0,0,0,0,0,1,1,0,0,1
1,36,0,0,37.505768,-121.962472,0,1,0,17,0,0,0,0,0,1,1,0.0,0.0,0.22778993435448577,3,1,3571,15.233333333333334,0,0,0,1,0,0,0,0,1,1,0,0,0
1,53,0,0,37.674002,-122.076796,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5697239536954586,3,1,4489,112.3,0,0,0,0,0,0,0,0,1,0,0,1,0
0,57,0,0,37.62984,-122.120843,0,1,1,28,0,0,0,0,1,1,1,0.0,0.0,0.5530892448512585,2,1,3391,43.7,0,0,0,0,0,0,0,0,1,0,1,0,1
0,30,0,0,37.708327,-122.083473,0,1,0,51,0,0,0,0,1,0,0,0.0,0.6626173384870238,0.17051352843732745,2,1,2627,45.275,0,0,0,0,0,0,0,1,0,0,1,0,1
1,30,0,0,38.014457,-122.115432,0,1,1,53,1,0,1,1,1,1,1,0.0,0.0,0.4658457412558168,1,1,5200,1076.0214285714285,0,1,0,0,0,0,0,0,0,0,1,0,1
1,51,0,0,37.555473,-122.080312,0,1,0,28,0,0,0,0,0,1,1,0.0,0.0,0.6532188841201716,3,1,5367,23.3,0,0,0,0,0,0,0,1,0,0,1,0,0
1,41,0,0,37.996462,-122.293716,0,1,1,18,0,0,0,0,0,1,1,0.0,0.0,0.06270207852193996,3,1,5228,21.65,0,0,0,0,0,0,0,1,0,0,1,0,1
0,28,0,0,37.687264,-122.15728,0,1,1,41,0,1,0,1,0,0,0,0.008188517566409597,0.044558697514995714,0.5415252784918595,2,1,2455,583.5,0,0,1,0,0,1,0,0,0,0,1,0,1
0,61,0,0,37.676249,-122.132415,0,1,0,21,0,0,0,0,0,1,1,0.004552791689085717,0.0,0.06557675592897645,2,1,2318,805.3666666666667,0,0,1,0,0,1,0,0,0,0,1,0,0
0,46,0,0,37.59485,-122.051521,0,1,0,15,0,0,1,0,1,1,1,0.05188379482523831,0.0,0.5122106218792556,2,1,3077,165.225,0,0,0,0,0,0,0,1,0,0,1,0,1
0,33,0,0,37.862128,-122.075197,0,1,1,19,0,0,0,1,0,1,1,0.029924042784064485,0.0,0.38181987288792435,1,1,4260,322.55,0,0,0,0,0,0,0,0,1,0,1,0,1
0,26,0,0,37.900662,-122.052782,0,1,0,39,0,0,0,0,0,1,0,0.0,0.0,0.5132359081419624,1,1,5225,39.916666666666664,0,0,0,0,0,0,0,0,1,0,1,0,1
1,39,1,0,37.916648,-122.008483,1,1,1,26,1,0,0,0,1,0,1,0.011177507684146474,0.034325121308099164,0.3352128937637495,1,1,5026,801.1625,0,0,1,0,0,1,0,0,0,0,1,0,1
1,53,1,0,37.792489,-122.244314,1,1,0,22,0,0,1,0,0,1,0,0.015875258616339507,0.0,0.05195539183529293,1,1,2989,247.7125,0,0,0,0,0,0,0,0,1,1,0,0,1
1,27,1,0,37.80707,-122.297401,1,1,0,26,0,0,0,0,0,1,0,0.0,0.0,0.4794140877432326,1,1,2595,232.11666666666667,1,0,1,0,0,0,0,0,1,1,0,0,1
1,62,1,0,37.890274,-122.295192,1,1,1,26,0,0,0,0,1,1,1,0.0,0.0,0.4507872114362987,3,1,2404,517.65,0,0,0,0,0,1,0,0,0,0,0,0,0
1,44,1,0,38.018065,-122.546024,1,1,0,13,1,1,0,0,0,0,1,0.0031064867824961416,0.013275584540581802,0.4491063872156121,1,1,2405,753.2625,0,0,0,0,0,0,0,0,1,0,1,0,0
1,37,1,0,38.377165,-123.037957,1,1,0,5,0,0,0,0,0,1,1,0.008377699220580093,0.0,0.0816389113676051,2,1,2356,782.6333333333333,0,0,0,0,0,0,0,0,1,0,1,0,0
0,50,0,0,38.326215,-122.718742,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.30941475826972015,3,1,5881,19.65,0,0,0,1,0,0,0,1,0,0,0,1,0
0,55,0,0,37.937082,-122.532369,0,0,0,2,0,0,1,0,0,1,0,0.18633451957295374,0.0,0.0,2,1,2863,70.25,0,0,0,0,0,0,0,1,0,1,0,0,1
1,58,1,0,38.129308,-122.834815,1,1,1,23,0,0,0,0,1,1,1,0.011289604661514184,0.0,0.17620955232738503,3,1,3099,926.7375,0,0,0,0,1,0,0,0,0,0,1,0,1
0,26,0,0,38.135897,-122.563683,0,1,0,42,0,0,0,0,0,0,1,0.09696969696969697,0.024242424242424242,0.5332121212121211,3,1,3937,206.25,0,0,0,0,0,0,0,1,0,0,1,0,1
0,40,0,0,38.065359,-122.665566,0,1,0,18,1,0,0,0,1,1,1,0.015395709392464397,0.0,0.5491256535063999,1,1,5686,208.0125,0,0,0,1,0,0,0,0,1,0,1,0,0
1,49,1,0,38.112166,-122.634384,1,1,0,23,0,0,0,0,1,1,1,0.0,0.0,0.0954998652654271,1,1,3851,61.85,0,0,0,0,0,0,0,1,0,0,1,0,1
1,21,0,0,38.067204,-122.524004,0,1,1,69,0,0,0,1,1,1,1,0.002434129271305064,0.0,0.4579405104981473,2,1,4359,388.64,0,0,0,0,0,0,0,0,1,0,0,0,1
0,64,0,0,37.99272,-122.575026,0,1,1,4,1,0,0,0,1,1,1,0.012618674532214949,0.0,0.037630196331459115,2,1,4650,433.96000000000004,0,0,0,0,0,0,0,0,1,0,1,0,0
1,54,1,0,37.848641,-122.515692,1,1,1,22,0,1,0,0,1,1,1,0.002933814061292815,0.0,0.20675148081380376,2,1,5157,970.75,0,0,0,0,1,0,0,0,0,0,1,0,1
0,46,0,0,38.240769,-122.901041,0,1,0,24,0,0,0,0,0,1,0,0.0,0.0,0.3658249740574196,1,1,5667,48.18333333333334,0,0,0,0,0,0,0,0,1,0,1,0,0
0,42,0,0,38.339996,-122.935056,0,1,0,13,0,1,0,0,0,0,1,0.0,0.43907793633369924,0.32272228320526897,1,1,2960,30.366666666666664,0,0,1,0,0,0,0,1,0,1,0,0,0
1,32,0,0,37.449537,-121.994813,0,1,1,29,0,0,1,0,1,1,1,0.0,0.0,0.09081346423562413,1,1,2561,142.6,0,0,0,0,0,0,0,1,0,0,1,0,1
0,23,0,0,37.171727,-122.142961,0,1,1,59,1,1,1,1,1,1,1,0.0,0.0,0.19524456371688256,1,1,3038,565.93125,0,0,0,0,1,0,0,0,0,0,1,0,1
1,51,0,0,37.114335,-122.237162,0,1,0,14,0,0,0,0,0,1,1,0.0,0.0,0.2025124160093485,3,1,3533,57.050000000000004,0,0,0,0,0,0,0,1,0,0,1,0,1
1,63,1,0,37.084697,-121.606417,1,1,0,4,0,0,0,0,1,0,1,0.0,0.06426145230882219,0.40473239695217117,3,1,5801,1089.3,1,0,0,0,0,0,0,0,1,0,1,0,1
1,21,1,0,36.974575,-121.991149,1,1,0,52,0,1,1,0,0,1,1,0.0,0.0,0.5225691347011597,1,1,2539,33.63,0,0,0,1,0,0,0,1,0,0,0,0,1
0,59,0,0,37.343827,-121.883119,0,1,0,18,1,0,1,1,0,1,1,0.0,0.0,0.4099173553719008,1,1,4249,64.53333333333333,0,0,0,0,0,0,0,1,0,0,1,0,1
0,62,1,0,37.350284,-121.852855,0,1,1,29,0,0,1,0,0,1,1,0.0,0.0,0.4884862571091508,3,1,3982,567.9300000000001,0,0,1,0,0,0,0,0,1,0,1,0,0
0,27,0,0,37.294926,-121.894763,0,0,0,48,0,0,0,0,1,1,1,0.0,0.0,0.0,3,1,5182,446.775,1,0,1,0,0,0,0,0,1,1,0,0,1
1,23,0,0,37.305622,-122.000887,0,1,0,71,0,0,1,0,0,0,0,0.0,0.01836378661279956,0.2774033605729502,3,1,3331,181.51666666666665,0,0,0,1,0,0,0,1,0,0,1,0,1
0,51,1,0,37.42765,-121.945416,1,1,1,30,1,0,0,0,1,1,1,0.0,0.0,0.30350690754516474,1,1,4049,188.2,0,0,0,0,0,0,1,0,0,1,0,0,0
1,38,0,0,38.044523,-121.348048,0,0,0,26,0,0,0,0,0,1,1,0.0,0.0,0.0,1,1,3958,17.775,0,0,0,0,0,0,0,0,1,1,0,0,1
0,32,0,0,38.029729,-121.387999,0,1,1,25,0,0,0,0,1,1,1,0.0,0.0,0.3911630269172168,2,1,2414,49.225,0,0,0,0,0,0,0,1,0,0,1,0,1
1,54,1,0,38.200231,-121.235034,4,1,0,11,0,0,1,0,1,1,1,0.0,0.0,0.509782001117943,1,1,5295,290.7125,0,0,0,1,0,0,1,0,0,0,1,0,1
1,41,0,0,38.047746,-121.030499,0,0,0,6,0,1,0,0,0,0,1,0.0,2.551834130781499,0.0,2,1,3605,15.675,0,0,0,1,0,0,0,1,0,1,0,0,0
0,57,0,0,38.123544,-121.159078,0,1,1,6,0,1,0,0,1,1,1,0.0,0.0,0.16396807297605473,3,1,5671,210.48000000000002,0,0,0,0,0,0,1,0,0,0,1,0,0
1,33,1,0,38.156971,-120.849231,9,1,0,29,0,1,0,0,1,1,1,0.0,0.0,0.5069292812263269,2,1,4990,1402.5625,1,0,0,0,1,0,0,0,0,0,0,0,1
1,32,0,0,38.41935,-120.469545,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,1.6005037783375313,2,1,3874,19.85,0,0,0,0,0,0,0,1,0,0,0,1,0
0,55,0,0,37.321233,-120.656354,0,1,1,10,0,1,1,1,1,1,1,0.0,0.0,0.18247815370826798,1,1,5750,95.63571428571429,0,0,1,0,0,0,0,1,0,0,1,0,1
1,42,0,0,37.818589,-120.256995,0,1,0,12,0,0,1,1,1,1,1,0.0,0.0,0.44325750506773065,2,1,3025,310.79,0,0,0,0,0,0,1,0,0,0,1,0,1
0,19,0,0,37.422961,-120.765493,0,1,1,59,0,0,0,0,0,0,1,0.0,0.3325020781379884,0.5566084788029925,3,1,4611,20.05,0,0,0,0,0,0,0,1,0,0,0,0,1
1,31,0,0,37.605926,-120.69955,0,1,1,27,0,0,1,0,1,1,1,0.0,0.0,0.42357401634510067,2,1,5356,118.69000000000001,0,0,0,0,0,0,0,1,0,0,1,0,0
1,48,1,0,38.109125,-120.078597,1,1,0,9,0,1,0,0,1,1,1,0.0,0.0,0.17169650468883205,3,1,5414,1216.9875,1,0,0,0,1,0,0,0,0,0,1,0,1
1,26,0,0,37.526791,-119.99437,0,1,1,76,0,0,0,0,0,1,1,0.0,0.0,0.024566088117489986,3,1,2548,18.725,0,0,0,0,0,0,0,1,0,0,1,0,1
0,34,0,0,38.121601,-120.133915,0,1,0,3,0,0,0,0,1,1,1,0.0,0.0,0.41021806853582554,2,1,2502,26.75,0,0,0,0,0,0,0,1,0,0,1,0,0
1,58,1,0,37.671806,-121.007575,1,1,0,11,0,0,0,0,0,1,1,0.0,0.0,0.6649762971339103,2,1,3368,383.2166666666667,0,0,0,0,0,0,1,0,0,0,1,0,0
0,62,1,0,37.621458,-121.012295,1,1,1,12,0,0,0,1,0,1,1,0.0,0.0,0.23297786177105834,1,1,2860,148.16,0,0,0,0,0,0,1,0,0,1,0,0,1
1,58,0,0,37.716186,-121.025836,0,1,1,11,0,0,0,0,0,0,1,0.0,0.01957649515481745,0.2530523018695553,1,1,4857,510.81666666666666,0,0,0,0,0,0,1,0,0,0,1,0,1
0,37,1,0,37.670526,-120.877572,1,1,0,14,0,0,0,0,0,1,1,0.0,0.0,0.5804439112177564,1,1,3212,83.35000000000001,0,0,0,0,0,0,0,1,0,0,1,0,1
1,40,0,0,37.785033,-120.776141,0,1,1,5,0,1,0,0,1,1,1,0.0,0.0,0.37778800026286385,2,1,5927,456.51000000000005,0,0,1,0,0,0,0,0,1,0,1,0,0
0,30,0,0,37.734971,-120.954271,0,1,1,52,0,0,0,0,0,1,1,0.0,0.0,0.3748866410882456,1,1,2101,35.8375,0,0,0,0,0,0,0,0,1,0,1,0,0
1,47,1,0,37.713152,-121.08739,1,1,0,6,0,0,0,0,0,1,1,0.0,0.0,0.3249727371864776,2,1,3706,15.283333333333333,0,0,1,0,0,0,0,0,1,1,0,0,0
0,36,1,0,37.521708,-120.426843,1,0,0,29,0,0,0,1,1,1,1,0.0,0.0,0.0,1,1,4840,270.06666666666666,0,0,0,0,0,0,1,0,0,1,0,0,1
1,36,1,0,37.529656,-120.854357,1,1,0,12,0,0,0,0,1,1,0,0.0,0.0,0.17833326833833793,3,1,2777,854.7666666666668,0,0,0,0,0,0,0,0,1,0,1,0,0
1,44,0,0,33.141265,-116.967221,0,1,1,23,0,0,0,0,0,0,1,0.0,0.043782837127845885,0.5041155866900175,2,1,4428,76.13333333333334,0,0,0,0,0,0,0,0,1,0,1,0,0
1,49,0,0,38.394091,-122.739814,0,1,0,28,0,0,0,0,0,1,0,0.0,0.0,0.758719646799117,3,1,4568,15.1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,47,0,0,38.468893,-122.580539,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.7182855167646043,1,1,5379,289.3,0,0,0,0,0,0,1,0,0,0,0,1,0
0,46,0,0,39.710591,-123.682799,0,1,1,3,0,0,0,1,1,1,0,0.0,0.0,0.24895996760969685,1,1,5250,197.59,0,0,0,0,0,0,1,0,0,0,0,0,0
1,23,0,0,39.361283,-123.784599,0,1,0,73,0,0,0,0,0,1,0,0.0,0.0,1.0661487236403997,1,1,4094,15.016666666666666,0,0,1,0,0,0,0,0,1,0,0,0,1
0,53,0,0,38.965804,-122.631779,0,1,0,26,0,1,0,0,0,1,0,0.0,0.0,0.19102902374670186,1,1,3940,18.95,0,0,0,0,0,0,0,0,1,0,1,0,0
0,54,0,0,38.801936,-122.938935,0,1,0,16,0,0,0,0,0,0,1,0.0,0.019114976584153686,0.2570390901271146,1,1,3830,261.575,0,0,0,0,0,0,0,0,1,0,1,0,1
0,53,0,0,39.239818,-123.565432,0,0,0,18,0,0,0,1,0,1,1,0.0,0.0,0.0,2,1,2860,19.683333333333334,0,0,0,0,0,0,0,0,1,1,0,0,0
1,43,1,0,38.848082,-123.50608,1,1,1,26,1,1,1,0,1,1,1,0.0,0.0,0.20779770628329497,1,1,4601,921.15,1,0,0,0,1,0,0,0,0,0,1,0,1
1,20,1,0,38.522328,-122.97932,1,1,0,42,1,0,0,0,0,1,0,0.0,0.0,0.06749348289754324,1,1,2587,158.2375,0,0,0,0,0,0,0,0,1,0,1,0,1
1,35,0,0,39.134075,-123.23422,0,1,0,10,0,0,0,0,0,0,0,0.0,0.03690717844620779,0.9114596789075475,2,1,2087,135.475,0,0,0,0,0,0,0,0,1,0,0,0,0
0,41,1,0,39.222323,-122.985488,1,1,0,30,0,0,0,0,0,1,1,0.0,0.0,0.5646681827579078,1,1,3200,161.23333333333332,0,0,0,0,0,0,1,0,0,1,0,0,0
0,30,0,0,40.965011,-124.015255,0,1,1,52,1,1,1,1,1,1,0,0.0,0.0,0.08793493774299917,1,1,4838,1015.95,1,0,1,0,0,0,0,0,0,0,1,0,1
0,27,0,0,40.94338,-123.831799,0,1,1,71,0,0,0,0,1,1,1,0.0,0.0,0.2826436707638844,3,1,3326,388.475,0,0,0,0,0,0,0,0,1,0,1,0,1
0,35,1,0,40.372532,-123.525626,1,1,1,16,0,0,0,0,1,1,1,0.0,0.0,0.4592975947374164,2,1,3979,801.8875,0,0,0,0,0,0,0,0,1,0,1,0,1
1,54,1,0,33.362575,-117.299644,1,1,1,20,0,1,1,1,1,0,1,0.0,0.0,0.06988711203910587,2,1,5863,854.0916666666667,0,0,0,0,1,0,0,0,0,0,1,0,1
0,50,1,0,40.4785,-124.301372,1,1,1,30,0,1,1,1,0,1,1,0.0,0.0,0.3964598713465441,2,1,3849,496.34999999999997,1,0,0,0,0,0,0,0,1,0,1,0,0
1,42,0,0,40.342928,-124.063329,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,2.517223650385604,2,1,5687,19.45,0,0,1,0,0,0,0,1,0,0,0,1,0
0,34,1,0,40.7666,-123.80458,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6512115258677145,1,1,4133,76.35,0,0,1,0,0,0,0,1,0,0,0,1,0
1,33,1,0,40.210895,-123.86,1,1,1,5,0,0,1,0,1,1,1,0.0,0.0,0.10649712301420879,3,1,6098,1192.22,1,0,0,0,1,0,0,0,0,0,1,0,1
1,44,0,0,40.89866,-123.539754,0,1,0,3,0,0,0,0,0,0,1,0.0,0.3110419906687403,0.3576982892690513,1,1,5704,48.225,0,0,1,0,0,0,0,0,1,0,0,0,0
1,35,0,0,41.950683,-124.097094,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,2.010421836228288,2,1,4103,20.15,0,0,1,0,0,0,0,1,0,0,0,1,0
1,28,1,0,41.444606,-123.471895,0,1,1,51,0,1,1,0,1,1,1,0.0,0.0,0.06735779623593734,1,1,5723,1188.875,0,0,1,0,0,0,0,0,0,0,1,0,1
1,58,0,0,41.162295,-124.027381,0,1,0,17,0,0,0,0,1,1,1,0.0,0.0,0.05098849218058425,1,1,3335,56.48333333333333,0,0,1,0,0,0,0,1,0,1,0,0,0
0,49,1,0,33.362575,-117.299644,1,1,1,19,0,0,1,0,0,1,1,0.0,0.0,0.3245828698553949,2,1,4786,251.71999999999997,0,0,0,0,0,0,0,0,1,0,1,0,1
1,38,1,0,38.431407,-120.8421,1,1,0,4,0,0,0,0,1,1,1,0.0,0.0,0.1318245450303313,1,1,5640,285.73333333333335,0,0,0,0,0,0,0,0,1,0,1,0,0
0,47,0,0,38.626128,-121.328011,0,1,1,23,0,0,0,1,1,1,1,0.0,0.0,0.13912035624961874,3,1,5727,327.86,0,0,0,0,0,0,0,0,1,0,1,0,0
0,34,0,0,38.508735,-121.678813,0,1,1,26,0,0,0,0,1,0,1,0.0,0.03371165299471851,0.10184290369704461,2,1,2893,296.6333333333333,0,0,0,0,0,0,0,1,0,0,1,0,1
1,28,0,0,38.683605,-120.811852,0,1,1,58,0,1,0,0,0,1,0,0.0,0.0,0.5097409483411605,1,1,5048,66.01,0,0,0,0,0,0,0,1,0,0,1,0,1
1,43,0,0,38.392821,-121.799917,0,1,0,15,0,0,0,0,0,1,1,0.0,0.0,0.21886951040134484,1,1,5094,79.31666666666666,0,0,0,0,0,0,0,0,1,0,1,0,0
1,23,1,0,38.434138,-121.30587,1,0,0,69,0,1,0,0,0,1,1,0.0,0.0,0.0,2,1,4324,817.5666666666666,0,0,0,0,1,0,0,0,0,1,0,0,1
1,63,1,0,38.349195,-121.902943,1,1,1,29,0,0,0,0,1,1,1,0.0,0.0,0.3698470234072618,2,1,5146,203.4625,0,0,0,0,0,0,0,0,1,0,0,0,0
1,39,0,0,38.921333,-120.897718,0,1,0,22,0,0,1,0,1,0,1,0.0,0.02878526194588371,0.651266551525619,2,1,2673,115.8,1,0,1,0,0,0,0,0,1,1,0,0,1
0,51,0,0,38.336216,-120.76901,0,1,1,4,0,0,0,0,0,1,1,0.0,0.0,0.8706706706706706,2,1,2041,12.4875,0,0,0,0,0,0,0,0,1,0,0,0,0
